"state_code","district_code","social_group","size_class","holding_no","holding_ar","holding_whly_irri_no","holding_whly_irri_ar","holding_whly_rain_no","holding_whly_rain_ar","holding_prtly_irri_no","holding_prtly_irri_tot.ar","holding_prtly_irri_irri.ar","holding_recve_irri_no","holding_recve_irri_irri.ar"
37,535,"SCHEDULED TRIBES","4.0-5.0",258,1152,33,92,177,693,38,148,71,71,163
36,537,"SCHEDULED TRIBES","4.0-5.0",286,1265,70,164,146,388,70,220,73,140,237
37,538,"SCHEDULED TRIBES","4.0-5.0",1055,4664,160,432,479,1425,324,1183,511,484,943
37,539,"SCHEDULED TRIBES","4.0-5.0",726,3214,203,574,211,678,276,1010,560,479,1134
37,540,"SCHEDULED TRIBES","4.0-5.0",1152,5130,527,2110,307,1240,218,854,442,745,2551
37,541,"SCHEDULED TRIBES","4.0-5.0",2565,11207,286,894,1377,5723,730,2781,1197,1016,2090
36,542,"SCHEDULED TRIBES","4.0-5.0",170,752,51,113,74,223,25,95,55,76,168
36,543,"SCHEDULED TRIBES","4.0-5.0",412,1806,58,178,219,819,133,571,288,191,465
36,544,"SCHEDULED TRIBES","4.0-5.0",3508,15596,305,1274,1651,6007,1552,5469,2004,1857,3279
36,545,"SCHEDULED TRIBES","4.0-5.0",1851,8225,323,1107,1222,1740,145,309,88,468,1195
36,546,"SCHEDULED TRIBES","4.0-5.0",369,1641,240,991,60,251,5,22,12,245,1003
36,547,"SCHEDULED TRIBES","4.0-5.0",64,284,23,54,29,64,6,27,13,29,67
36,548,"SCHEDULED TRIBES","4.0-5.0",159,704,85,239,61,236,10,42,24,95,263
36,549,"SCHEDULED TRIBES","4.0-5.0",68,301,25,62,30,80,12,52,17,37,78
36,550,"SCHEDULED TRIBES","4.0-5.0",56,247,37,78,15,66,2,6,3,39,81
36,551,"SCHEDULED TRIBES","4.0-5.0",41,184,4,15,35,91,0,0,0,4,15
36,552,"SCHEDULED TRIBES","4.0-5.0",289,1278,32,90,241,739,5,19,5,37,95
36,553,"SCHEDULED TRIBES","4.0-5.0",317,1389,0,0,261,888,47,173,66,47,66
36,554,"SCHEDULED TRIBES","4.0-5.0",37,164,2,6,28,82,4,11,4,6,11
37,532,"ALL SOCIAL GROUPS","4.0-5.0",11712,51449,377,1439,9099,37853,1181,5051,2310,1558,3749
37,533,"ALL SOCIAL GROUPS","4.0-5.0",3170,13990,1321,5006,710,2814,975,3874,1628,2296,6635
37,534,"ALL SOCIAL GROUPS","4.0-5.0",6994,30985,2900,11600,531,2113,2503,9357,7391,5403,18991
37,535,"ALL SOCIAL GROUPS","4.0-5.0",6899,30551,1619,5120,3212,12472,1726,5876,2748,3345,7867
36,537,"ALL SOCIAL GROUPS","4.0-5.0",5378,23800,933,2045,2182,5994,1371,3473,1597,2304,3643
37,538,"ALL SOCIAL GROUPS","4.0-5.0",16966,75389,2826,9977,6332,22663,6967,27044,12023,9793,22000
37,539,"ALL SOCIAL GROUPS","4.0-5.0",12648,56031,3348,11141,2244,6994,5630,19731,8579,8978,19720
37,540,"ALL SOCIAL GROUPS","4.0-5.0",8466,37599,2907,10977,1954,7835,2501,9002,4764,5408,15741
37,541,"ALL SOCIAL GROUPS","4.0-5.0",7949,34978,2252,8995,2977,12431,2397,9524,4350,4649,13345
36,542,"ALL SOCIAL GROUPS","4.0-5.0",2814,12451,1472,6318,428,1733,858,3592,2040,2330,8358
36,543,"ALL SOCIAL GROUPS","4.0-5.0",3752,16613,739,2811,961,3421,1979,7676,4190,2718,7001
36,544,"ALL SOCIAL GROUPS","4.0-5.0",5063,22446,900,3554,2120,7895,2043,7479,2876,2943,6429
36,545,"ALL SOCIAL GROUPS","4.0-5.0",5493,24295,2367,9619,2187,5652,764,2951,1421,3131,11040
36,546,"ALL SOCIAL GROUPS","4.0-5.0",5232,23131,4596,19790,334,1438,139,617,391,4735,20181
36,547,"ALL SOCIAL GROUPS","4.0-5.0",6565,29066,3495,15021,1911,8205,1081,4715,2026,4576,17047
36,548,"ALL SOCIAL GROUPS","4.0-5.0",7879,34941,4484,19024,1875,7904,850,3566,2145,5334,21169
36,549,"ALL SOCIAL GROUPS","4.0-5.0",11999,53189,1721,5069,6677,22225,3042,11691,5254,4763,10323
36,550,"ALL SOCIAL GROUPS","4.0-5.0",5976,26460,3481,12952,1339,5371,393,1433,618,3874,13571
36,551,"ALL SOCIAL GROUPS","4.0-5.0",6578,29182,1310,4154,3397,12940,1443,5433,2182,2753,6336
36,552,"ALL SOCIAL GROUPS","4.0-5.0",20259,90144,3724,14276,13466,54082,2691,10949,4022,6415,18298
36,553,"ALL SOCIAL GROUPS","4.0-5.0",20339,90044,1345,5277,12139,49840,6142,22539,8489,7487,13766
36,554,"ALL SOCIAL GROUPS","4.0-5.0",5487,24280,1037,3372,1157,3127,2933,9037,4154,3970,7526
37,532,"INSTITUTIONAL","10.0-20.0",4,52,0,0,4,26,0,0,0,0,0
37,533,"INSTITUTIONAL","10.0-20.0",6,78,5,34,0,0,0,0,0,5,34
37,534,"INSTITUTIONAL","10.0-20.0",2,24,2,12,0,0,0,0,0,2,12
37,535,"INSTITUTIONAL","10.0-20.0",24,365,6,56,16,99,2,2,1,8,58
36,537,"INSTITUTIONAL","10.0-20.0",29,390,5,24,4,24,14,79,57,19,80
37,538,"INSTITUTIONAL","10.0-20.0",3,51,1,9,1,7,0,0,0,1,9
37,539,"INSTITUTIONAL","10.0-20.0",13,200,2,18,2,11,9,58,33,11,51
37,540,"INSTITUTIONAL","10.0-20.0",0,0,0,0,0,0,0,0,0,0,0
37,541,"INSTITUTIONAL","10.0-20.0",16,211,8,53,5,32,3,41,16,11,69
36,542,"INSTITUTIONAL","10.0-20.0",47,657,23,193,9,65,11,138,81,34,274
36,543,"INSTITUTIONAL","10.0-20.0",20,283,9,63,4,24,6,82,12,15,76
36,544,"INSTITUTIONAL","10.0-20.0",12,184,6,51,5,49,1,11,5,7,56
36,545,"INSTITUTIONAL","10.0-20.0",43,603,36,312,6,58,1,12,12,37,324
36,546,"INSTITUTIONAL","10.0-20.0",59,784,53,465,0,0,2,22,7,55,472
36,547,"INSTITUTIONAL","10.0-20.0",3,39,0,0,2,14,1,8,5,1,5
36,548,"INSTITUTIONAL","10.0-20.0",98,1332,41,452,46,414,0,0,0,41,452
36,549,"INSTITUTIONAL","10.0-20.0",18,248,2,14,16,145,0,0,0,2,14
36,550,"INSTITUTIONAL","10.0-20.0",70,1037,55,457,10,135,0,0,0,55,457
36,551,"INSTITUTIONAL","10.0-20.0",1,18,0,0,1,16,0,0,0,0,0
36,552,"INSTITUTIONAL","10.0-20.0",8,117,3,27,4,9,1,8,6,4,32
36,553,"INSTITUTIONAL","10.0-20.0",75,1013,1,15,50,456,23,296,32,24,48
36,554,"INSTITUTIONAL","10.0-20.0",11,150,2,15,9,58,0,0,0,2,15
37,532,"SCHEDULED CASTE","10.0-20.0",149,1871,4,22,126,1136,15,168,80,19,102
37,533,"SCHEDULED CASTE","10.0-20.0",11,153,4,33,5,37,2,23,2,6,35
37,534,"SCHEDULED CASTE","10.0-20.0",21,269,11,79,0,0,9,82,82,20,160
37,535,"SCHEDULED CASTE","10.0-20.0",35,466,6,40,27,229,2,29,5,8,45
36,537,"SCHEDULED CASTE","10.0-20.0",28,347,10,68,11,62,5,18,13,15,81
37,538,"SCHEDULED CASTE","10.0-20.0",96,1204,13,107,63,473,10,117,52,23,159
37,539,"SCHEDULED CASTE","10.0-20.0",31,368,13,83,7,40,8,74,43,21,126
37,540,"SCHEDULED CASTE","10.0-20.0",61,770,12,77,24,216,25,216,118,37,195
37,541,"SCHEDULED CASTE","10.0-20.0",22,269,10,78,10,65,2,22,12,12,90
36,542,"SCHEDULED CASTE","10.0-20.0",0,0,0,0,0,0,0,0,0,0,0
36,543,"SCHEDULED CASTE","10.0-20.0",5,54,0,0,2,18,3,36,25,3,25
36,544,"SCHEDULED CASTE","10.0-20.0",7,81,4,22,3,18,0,0,0,4,22
36,545,"SCHEDULED CASTE","10.0-20.0",14,173,8,53,6,34,0,0,0,8,53
36,546,"SCHEDULED CASTE","10.0-20.0",17,214,16,158,1,8,0,0,0,16,158
36,547,"SCHEDULED CASTE","10.0-20.0",22,315,11,136,11,104,0,0,0,11,136
36,548,"SCHEDULED CASTE","10.0-20.0",32,438,31,220,1,5,0,0,0,31,220
36,549,"SCHEDULED CASTE","10.0-20.0",37,441,8,45,29,88,0,0,0,8,45
36,550,"SCHEDULED CASTE","10.0-20.0",32,440,19,123,11,158,2,29,26,21,149
36,551,"SCHEDULED CASTE","10.0-20.0",21,253,2,12,8,47,11,96,38,13,50
36,552,"SCHEDULED CASTE","10.0-20.0",51,636,5,39,35,277,11,129,68,16,107
36,553,"SCHEDULED CASTE","10.0-20.0",55,763,1,7,51,391,3,37,9,4,16
36,554,"SCHEDULED CASTE","10.0-20.0",17,244,4,30,2,14,11,96,36,15,66
37,532,"OTHERS","10.0-20.0",1284,16562,75,713,828,9737,250,2618,938,325,1651
37,533,"OTHERS","10.0-20.0",364,4694,164,1575,69,609,105,946,348,269,1923
37,534,"OTHERS","10.0-20.0",900,11498,404,3731,63,602,278,2583,1985,682,5716
37,535,"OTHERS","10.0-20.0",1467,18877,309,2338,699,7725,343,2687,1226,652,3564
36,537,"OTHERS","10.0-20.0",1138,14870,277,1100,312,1650,371,2317,869,648,1969
37,538,"OTHERS","10.0-20.0",3016,39558,394,3632,965,9158,1503,14422,5549,1897,9181
37,539,"OTHERS","10.0-20.0",1924,24188,435,3495,199,1616,1116,8956,3982,1551,7478
37,540,"OTHERS","10.0-20.0",1277,16713,413,4030,346,4338,275,2151,1122,688,5151
37,541,"OTHERS","10.0-20.0",757,9672,226,2417,271,3238,249,2743,1028,475,3445
36,542,"OTHERS","10.0-20.0",279,3516,103,1090,81,982,92,1074,516,195,1606
36,543,"OTHERS","10.0-20.0",432,5615,109,903,162,1653,161,1538,579,270,1482
36,544,"OTHERS","10.0-20.0",238,3069,150,1320,64,623,24,269,118,174,1438
36,545,"OTHERS","10.0-20.0",404,5275,179,1722,116,1016,100,1240,645,279,2368
36,546,"OTHERS","10.0-20.0",636,7891,496,5538,51,591,35,446,255,531,5793
36,547,"OTHERS","10.0-20.0",580,7290,194,1997,238,2742,135,1565,542,329,2539
36,548,"OTHERS","10.0-20.0",364,4635,242,2376,83,758,22,144,93,264,2469
36,549,"OTHERS","10.0-20.0",1846,23281,214,1029,888,7315,676,6574,2259,890,3288
36,550,"OTHERS","10.0-20.0",1659,21300,621,5750,590,6278,171,1756,826,792,6576
36,551,"OTHERS","10.0-20.0",796,9816,121,672,395,3707,237,2403,923,358,1595
36,552,"OTHERS","10.0-20.0",3776,47700,559,4885,2236,25099,938,10747,3852,1497,8737
36,553,"OTHERS","10.0-20.0",3835,50212,222,2766,1928,22669,1499,16489,5555,1721,8321
36,554,"OTHERS","10.0-20.0",890,11490,143,1450,229,1500,439,3310,1180,582,2630
37,532,"SCHEDULED TRIBES","10.0-20.0",343,4396,15,99,246,2642,9,100,49,24,148
37,533,"SCHEDULED TRIBES","10.0-20.0",6,79,4,26,1,6,1,9,1,5,27
37,534,"SCHEDULED TRIBES","10.0-20.0",12,139,8,44,1,5,3,30,23,11,67
37,535,"SCHEDULED TRIBES","10.0-20.0",43,556,5,37,38,407,0,0,0,5,37
36,537,"SCHEDULED TRIBES","10.0-20.0",45,602,11,69,34,234,0,0,0,11,69
37,538,"SCHEDULED TRIBES","10.0-20.0",86,1155,12,75,49,324,18,189,50,30,125
37,539,"SCHEDULED TRIBES","10.0-20.0",39,478,17,129,10,61,12,92,33,29,161
37,540,"SCHEDULED TRIBES","10.0-20.0",169,2241,107,1151,45,468,16,120,73,123,1223
37,541,"SCHEDULED TRIBES","10.0-20.0",263,3407,39,434,169,1607,24,266,63,63,497
36,542,"SCHEDULED TRIBES","10.0-20.0",19,230,7,44,9,49,3,15,2,10,46
36,543,"SCHEDULED TRIBES","10.0-20.0",47,590,9,79,18,183,20,278,120,29,200
36,544,"SCHEDULED TRIBES","10.0-20.0",740,9468,39,365,214,2124,487,3374,930,526,1296
36,545,"SCHEDULED TRIBES","10.0-20.0",425,5364,41,438,306,826,70,329,133,111,571
36,546,"SCHEDULED TRIBES","10.0-20.0",58,724,44,518,14,165,0,0,0,44,518
36,547,"SCHEDULED TRIBES","10.0-20.0",6,74,6,37,0,0,0,0,0,6,37
36,548,"SCHEDULED TRIBES","10.0-20.0",7,88,7,44,0,0,0,0,0,7,44
36,549,"SCHEDULED TRIBES","10.0-20.0",3,40,2,13,0,0,0,0,0,2,13
36,550,"SCHEDULED TRIBES","10.0-20.0",6,79,5,34,1,0,0,0,0,5,34
36,551,"SCHEDULED TRIBES","10.0-20.0",5,57,1,5,4,23,0,0,0,1,5
36,552,"SCHEDULED TRIBES","10.0-20.0",18,209,3,18,13,94,2,21,8,5,26
36,553,"SCHEDULED TRIBES","10.0-20.0",37,462,0,0,29,252,8,76,15,8,15
36,554,"SCHEDULED TRIBES","10.0-20.0",3,33,0,0,0,0,3,23,4,3,4
37,532,"ALL SOCIAL GROUPS","10.0-20.0",1780,22881,94,834,1204,13541,274,2886,1066,368,1900
37,533,"ALL SOCIAL GROUPS","10.0-20.0",387,5004,177,1668,75,652,108,978,351,285,2019
37,534,"ALL SOCIAL GROUPS","10.0-20.0",935,11931,425,3866,64,607,290,2695,2090,715,5956
37,535,"ALL SOCIAL GROUPS","10.0-20.0",1569,20264,326,2471,780,8460,347,2717,1232,673,3703
36,537,"ALL SOCIAL GROUPS","10.0-20.0",1240,16209,303,1260,361,1970,390,2414,939,693,2200
37,538,"ALL SOCIAL GROUPS","10.0-20.0",3201,41967,420,3823,1078,9962,1531,14728,5651,1951,9474
37,539,"ALL SOCIAL GROUPS","10.0-20.0",2007,25235,467,3725,218,1729,1145,9181,4092,1612,7816
37,540,"ALL SOCIAL GROUPS","10.0-20.0",1507,19725,532,5258,415,5022,316,2487,1312,848,6570
37,541,"ALL SOCIAL GROUPS","10.0-20.0",1058,13559,283,2982,455,4941,278,3071,1120,561,4102
36,542,"ALL SOCIAL GROUPS","10.0-20.0",345,4403,133,1327,99,1096,106,1226,599,239,1927
36,543,"ALL SOCIAL GROUPS","10.0-20.0",504,6542,127,1046,186,1879,190,1935,737,317,1783
36,544,"ALL SOCIAL GROUPS","10.0-20.0",997,12802,199,1759,286,2814,512,3654,1053,711,2812
36,545,"ALL SOCIAL GROUPS","10.0-20.0",886,11415,264,2526,434,1933,171,1581,791,435,3316
36,546,"ALL SOCIAL GROUPS","10.0-20.0",770,9612,609,6679,66,764,37,468,262,646,6940
36,547,"ALL SOCIAL GROUPS","10.0-20.0",611,7718,211,2170,251,2859,136,1573,548,347,2718
36,548,"ALL SOCIAL GROUPS","10.0-20.0",501,6493,321,3092,130,1178,22,144,93,343,3185
36,549,"ALL SOCIAL GROUPS","10.0-20.0",1904,24010,226,1101,933,7548,676,6574,2259,902,3360
36,550,"ALL SOCIAL GROUPS","10.0-20.0",1767,22856,700,6364,612,6571,173,1785,852,873,7216
36,551,"ALL SOCIAL GROUPS","10.0-20.0",823,10144,124,689,408,3794,248,2499,962,372,1650
36,552,"ALL SOCIAL GROUPS","10.0-20.0",3853,48661,570,4969,2288,25479,952,10905,3934,1522,8903
36,553,"ALL SOCIAL GROUPS","10.0-20.0",4002,52450,224,2789,2058,23768,1533,16898,5611,1757,8400
36,554,"ALL SOCIAL GROUPS","10.0-20.0",921,11917,149,1495,240,1573,453,3429,1220,602,2716
37,532,"INSTITUTIONAL","7.5-10.0",2,19,1,5,1,4,0,0,0,1,5
37,533,"INSTITUTIONAL","7.5-10.0",2,18,1,5,0,0,1,8,2,2,7
37,534,"INSTITUTIONAL","7.5-10.0",1,9,0,0,0,0,0,0,0,0,0
37,535,"INSTITUTIONAL","7.5-10.0",10,84,2,8,5,22,2,4,2,4,10
36,537,"INSTITUTIONAL","7.5-10.0",9,74,6,24,3,13,0,0,0,6,24
37,538,"INSTITUTIONAL","7.5-10.0",0,0,0,0,0,0,0,0,0,0,0
37,539,"INSTITUTIONAL","7.5-10.0",9,80,5,35,4,18,0,0,0,5,35
37,540,"INSTITUTIONAL","7.5-10.0",0,0,0,0,0,0,0,0,0,0,0
37,541,"INSTITUTIONAL","7.5-10.0",12,108,8,37,4,29,0,0,0,8,37
36,542,"INSTITUTIONAL","7.5-10.0",37,313,18,99,5,29,13,105,53,31,152
36,543,"INSTITUTIONAL","7.5-10.0",15,131,4,17,5,36,6,35,10,10,27
36,544,"INSTITUTIONAL","7.5-10.0",10,87,6,26,4,35,0,0,0,6,26
36,545,"INSTITUTIONAL","7.5-10.0",31,256,29,158,2,9,0,0,0,29,158
36,546,"INSTITUTIONAL","7.5-10.0",37,324,33,210,1,4,0,0,0,33,210
36,547,"INSTITUTIONAL","7.5-10.0",2,17,1,8,1,5,0,0,0,1,8
36,548,"INSTITUTIONAL","7.5-10.0",79,690,33,239,36,223,5,42,32,38,270
36,549,"INSTITUTIONAL","7.5-10.0",13,116,1,4,5,9,7,37,24,8,28
36,550,"INSTITUTIONAL","7.5-10.0",30,263,26,128,3,22,0,0,0,26,128
36,551,"INSTITUTIONAL","7.5-10.0",0,0,0,0,0,0,0,0,0,0,0
36,552,"INSTITUTIONAL","7.5-10.0",6,53,3,22,2,6,1,9,3,4,25
36,553,"INSTITUTIONAL","7.5-10.0",72,627,2,18,59,360,11,83,18,13,36
36,554,"INSTITUTIONAL","7.5-10.0",3,29,0,0,3,11,0,0,0,0,0
37,532,"SCHEDULED CASTE","7.5-10.0",231,1967,10,46,204,1405,10,67,21,20,67
37,533,"SCHEDULED CASTE","7.5-10.0",18,153,11,47,5,20,0,0,0,11,47
37,534,"SCHEDULED CASTE","7.5-10.0",37,311,16,83,18,76,3,24,15,19,98
37,535,"SCHEDULED CASTE","7.5-10.0",65,554,8,42,48,278,2,19,5,10,47
36,537,"SCHEDULED CASTE","7.5-10.0",53,454,7,30,33,151,12,40,19,19,49
37,538,"SCHEDULED CASTE","7.5-10.0",202,1717,42,197,145,827,10,66,33,52,230
37,539,"SCHEDULED CASTE","7.5-10.0",64,542,24,92,29,128,9,52,19,33,111
37,540,"SCHEDULED CASTE","7.5-10.0",132,1128,46,260,28,185,56,356,136,102,395
37,541,"SCHEDULED CASTE","7.5-10.0",43,366,11,75,20,92,12,90,41,23,116
36,542,"SCHEDULED CASTE","7.5-10.0",2,18,2,9,0,0,0,0,0,2,9
36,543,"SCHEDULED CASTE","7.5-10.0",15,129,8,34,4,18,3,20,18,11,52
36,544,"SCHEDULED CASTE","7.5-10.0",6,54,4,18,1,4,1,9,8,5,27
36,545,"SCHEDULED CASTE","7.5-10.0",18,155,11,49,7,24,0,0,0,11,49
36,546,"SCHEDULED CASTE","7.5-10.0",26,217,24,163,0,0,0,0,0,24,163
36,547,"SCHEDULED CASTE","7.5-10.0",28,240,20,109,8,45,0,0,0,20,109
36,548,"SCHEDULED CASTE","7.5-10.0",48,409,45,213,3,14,0,0,0,45,213
36,549,"SCHEDULED CASTE","7.5-10.0",52,434,13,54,36,161,3,12,3,16,57
36,550,"SCHEDULED CASTE","7.5-10.0",43,364,33,164,10,68,0,0,0,33,164
36,551,"SCHEDULED CASTE","7.5-10.0",11,95,2,8,7,30,1,8,2,3,10
36,552,"SCHEDULED CASTE","7.5-10.0",157,1329,23,128,110,631,24,169,63,47,191
36,553,"SCHEDULED CASTE","7.5-10.0",88,755,7,38,74,370,7,43,15,14,53
36,554,"SCHEDULED CASTE","7.5-10.0",19,164,9,39,5,21,5,38,6,14,45
37,532,"OTHERS","7.5-10.0",1893,16157,91,615,1253,9915,402,3222,1291,493,1906
37,533,"OTHERS","7.5-10.0",591,5048,286,1815,97,693,180,1323,474,466,2289
37,534,"OTHERS","7.5-10.0",1386,11798,662,4514,85,505,349,2282,1733,1011,6247
37,535,"OTHERS","7.5-10.0",2020,17260,374,2049,922,6710,574,3446,1589,948,3638
36,537,"OTHERS","7.5-10.0",1436,12257,295,928,590,2654,332,1427,641,627,1569
37,538,"OTHERS","7.5-10.0",4569,39154,584,3708,1499,9704,2153,14948,6393,2737,10101
37,539,"OTHERS","7.5-10.0",3081,26268,924,4963,317,1600,1523,8710,3685,2447,8648
37,540,"OTHERS","7.5-10.0",1903,16164,576,4043,394,3252,629,3766,1641,1205,5685
37,541,"OTHERS","7.5-10.0",1269,10914,475,3566,331,2517,451,3602,1668,926,5234
36,542,"OTHERS","7.5-10.0",446,3750,200,1459,71,567,173,1367,638,373,2097
36,543,"OTHERS","7.5-10.0",733,6262,162,848,252,1644,299,1999,990,461,1838
36,544,"OTHERS","7.5-10.0",375,3155,227,1341,72,438,76,622,276,303,1616
36,545,"OTHERS","7.5-10.0",656,5580,328,2259,186,1174,133,1094,430,461,2689
36,546,"OTHERS","7.5-10.0",1093,9306,931,7310,74,586,21,167,99,952,7409
36,547,"OTHERS","7.5-10.0",1194,10108,467,3701,419,3393,280,2384,969,747,4669
36,548,"OTHERS","7.5-10.0",1054,8916,554,3672,279,1918,148,1073,701,702,4374
36,549,"OTHERS","7.5-10.0",3144,26879,348,1761,1609,9118,1061,7338,2784,1409,4545
36,550,"OTHERS","7.5-10.0",2063,17566,938,6232,588,4761,269,2012,976,1207,7208
36,551,"OTHERS","7.5-10.0",1169,9938,181,843,650,4974,299,1985,832,480,1675
36,552,"OTHERS","7.5-10.0",5997,51264,827,5443,3625,27524,1498,11650,3617,2325,9060
36,553,"OTHERS","7.5-10.0",5571,47707,439,3365,3046,23788,1880,13197,4426,2319,7791
36,554,"OTHERS","7.5-10.0",1352,11506,239,1196,308,1621,738,4226,1717,977,2913
37,532,"SCHEDULED TRIBES","7.5-10.0",621,5271,15,92,471,3592,7,36,2,22,94
37,533,"SCHEDULED TRIBES","7.5-10.0",10,88,5,27,5,26,0,0,0,5,27
37,534,"SCHEDULED TRIBES","7.5-10.0",14,116,11,68,3,13,0,0,0,11,68
37,535,"SCHEDULED TRIBES","7.5-10.0",56,476,6,29,50,312,0,0,0,6,29
36,537,"SCHEDULED TRIBES","7.5-10.0",42,356,13,50,24,102,5,13,6,18,56
37,538,"SCHEDULED TRIBES","7.5-10.0",176,1488,10,45,79,375,73,437,144,83,190
37,539,"SCHEDULED TRIBES","7.5-10.0",128,1079,41,116,39,170,25,151,97,66,212
37,540,"SCHEDULED TRIBES","7.5-10.0",298,2536,164,1097,56,396,62,380,177,226,1275
37,541,"SCHEDULED TRIBES","7.5-10.0",399,3397,50,279,254,1787,79,576,254,129,533
36,542,"SCHEDULED TRIBES","7.5-10.0",26,222,5,25,1,4,20,108,38,25,62
36,543,"SCHEDULED TRIBES","7.5-10.0",90,749,4,17,53,388,33,268,123,37,140
36,544,"SCHEDULED TRIBES","7.5-10.0",1109,9464,83,648,406,2715,620,3296,1067,703,1715
36,545,"SCHEDULED TRIBES","7.5-10.0",600,5120,81,477,442,1006,68,217,78,149,555
36,546,"SCHEDULED TRIBES","7.5-10.0",75,641,50,396,17,131,2,14,8,52,404
36,547,"SCHEDULED TRIBES","7.5-10.0",8,64,4,16,4,15,0,0,0,4,16
36,548,"SCHEDULED TRIBES","7.5-10.0",21,172,18,91,3,12,0,0,0,18,91
36,549,"SCHEDULED TRIBES","7.5-10.0",13,116,4,14,7,56,1,8,4,5,18
36,550,"SCHEDULED TRIBES","7.5-10.0",12,101,8,33,4,35,0,0,0,8,33
36,551,"SCHEDULED TRIBES","7.5-10.0",3,24,1,4,1,4,1,8,1,2,5
36,552,"SCHEDULED TRIBES","7.5-10.0",58,501,6,30,51,291,1,6,2,7,32
36,553,"SCHEDULED TRIBES","7.5-10.0",56,475,0,0,54,288,2,15,9,2,9
36,554,"SCHEDULED TRIBES","7.5-10.0",3,25,0,0,3,12,0,0,0,0,0
37,532,"ALL SOCIAL GROUPS","7.5-10.0",2747,23413,117,757,1929,14917,419,3325,1315,536,2072
37,533,"ALL SOCIAL GROUPS","7.5-10.0",621,5307,303,1894,107,740,181,1331,476,484,2370
37,534,"ALL SOCIAL GROUPS","7.5-10.0",1438,12233,689,4664,106,594,352,2306,1749,1041,6413
37,535,"ALL SOCIAL GROUPS","7.5-10.0",2151,18374,390,2128,1025,7323,578,3469,1596,968,3725
36,537,"ALL SOCIAL GROUPS","7.5-10.0",1540,13141,321,1033,650,2920,349,1480,666,670,1699
37,538,"ALL SOCIAL GROUPS","7.5-10.0",4947,42358,636,3950,1723,10906,2236,15451,6571,2872,10521
37,539,"ALL SOCIAL GROUPS","7.5-10.0",3282,27970,994,5206,389,1917,1557,8914,3801,2551,9007
37,540,"ALL SOCIAL GROUPS","7.5-10.0",2333,19828,786,5400,478,3833,747,4502,1954,1533,7355
37,541,"ALL SOCIAL GROUPS","7.5-10.0",1723,14784,544,3957,609,4425,542,4268,1963,1086,5920
36,542,"ALL SOCIAL GROUPS","7.5-10.0",511,4304,225,1592,77,600,206,1580,729,431,2321
36,543,"ALL SOCIAL GROUPS","7.5-10.0",853,7271,178,916,314,2085,341,2321,1142,519,2058
36,544,"ALL SOCIAL GROUPS","7.5-10.0",1500,12761,320,2033,483,3191,697,3928,1351,1017,3384
36,545,"ALL SOCIAL GROUPS","7.5-10.0",1305,11112,449,2942,637,2213,201,1311,508,650,3450
36,546,"ALL SOCIAL GROUPS","7.5-10.0",1231,10488,1038,8079,92,721,23,182,107,1061,8186
36,547,"ALL SOCIAL GROUPS","7.5-10.0",1232,10429,492,3834,432,3458,280,2384,969,772,4803
36,548,"ALL SOCIAL GROUPS","7.5-10.0",1202,10188,650,4215,321,2168,153,1115,733,803,4948
36,549,"ALL SOCIAL GROUPS","7.5-10.0",3222,27546,366,1833,1657,9344,1072,7395,2815,1438,4647
36,550,"ALL SOCIAL GROUPS","7.5-10.0",2148,18295,1005,6557,605,4886,269,2012,976,1274,7532
36,551,"ALL SOCIAL GROUPS","7.5-10.0",1183,10057,184,856,658,5008,301,2001,835,485,1690
36,552,"ALL SOCIAL GROUPS","7.5-10.0",6218,53147,859,5624,3788,28452,1524,11835,3685,2383,9308
36,553,"ALL SOCIAL GROUPS","7.5-10.0",5787,49565,448,3421,3233,24806,1900,13339,4468,2348,7889
36,554,"ALL SOCIAL GROUPS","7.5-10.0",1377,11723,248,1235,319,1666,743,4265,1723,991,2958
